ind_type,size,q2,q3,q4,q5,q6,q7a,q7b,q7c,q7d,q8a,q8b,q9a,q10ap,q10bp,q10cp,q10dp,q10ep,q11a,q11b,q11c,q11d,q11e,q12ap,q12bp,q13p,q14p,q15p,q16a,q17a,q17b,q17c,q17d,q17e,q18,q19,q20,q21p,q22ap,q22ba,q22bb,q22bc,q22bd,q23p,q24,q25,q27a,q27b,q27c,q27d,q27e,q27f,q27g,q27h,q27i,q27j,q28a,q28bp,q29,q30a,q30bap,q30bbp,q30bcp,q30bdp,q30bep,q31aa,q31ab,q31ac,q31ad,q31ae,q31af,q31ba,q31bb,q31bc,q31bd,q31be,q31bf,q31ca,q31cb,q31cc,q31cd,q31ce,q31cf,q31da,q31db,q31dc,q31dd,q31de,q31df,q31ea,q31eb,q31ec,q31ed,q31ee,q31ef,q32a,q32b,q32c,q32d,q33,q34,q35,q36,q37a,q37b,q37c,q37d,q37e,q37f,q37g,q37h,q37i,q38a,q38b,q38c,q38d,q38e,q38g,q38h,q38i,q38j,q38k,q39a,q39b,q39c,q39d,q39e,q39f,q39g,q39h,q39i,q39j,q39k,q39l,q40,q41,q42,q43,q44,q45a1p,q45a2,q45a3a,q45a3b,q45a3c,q45a3d,q45a4p,q45b1p,q45b2,q45b3a,q45b3b,q45b3c,q45b3d,q45b3e,q45b4p,q45c1p,q45c2,q45c3a,q45c3b,q45c3c,q45c3d,q45c3e,q45c4p,q45d1p,q45d2,q45d3a,q45d3b,q45d3c,q45d3d,q45d3e,q45d4p,q45e1p,q45e2,q45e3a,q45e3b,q45e3c,q45e3d,q45e3e,q45e4p,q46a,q46b,q46c,q46d,q46e,q47a,q47b,q47c,q47d,q47e,q48a,q48a1p,q48a2p,q48bp,q49,q50a1,q50a2,q50b1,q50b2,q50c1,q50c2,q50d1,q50d2,q50e1,q50e2,q50f1,q50f2,q51p,q52a,q52b,q52cp,q52dp,q52ep,q53a,q53b,q53c,q53d,q53e,q53f,q53g,q54a,q54b,q54c,q54d,q54e,q54f,q55a,q55b,q55c,q55d,q55e,q55f,q56,q57,q58,q59,prodtitl,q55fdesc,size1,size2,size3,size4,size5,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind14,ind15,ind16,ind17,ind18,ind19,ind20,ind21,man,man1,man2,man3,man4,man5,non1,non2,non3,non4,non5,sector,pctchng,mangpay,supvpay,techpay,suptpay,fntlpay,multiest,pufwght,id,prodwkr,saleswkr
M01,1.0,10900000.0,942000.0,7110000.0,1900000.0,179000.0,6.0,54.0,26.0,14.0,100.0,10.0,1.0,0.0,10.0,3.0,18.0,69.0,,12.0,16.0,12.0,12.0,16.0,70.0,3.0,9.375,3.0,1.0,,40.0,40.0,40.0,40.0,3.0,2.0,2.0,0.0,0.0,,,,,0.0,2.0,15.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,76.388885,0.0,4.0,0.0,0.0,0.0,25.0,75.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,,,,,3.0,1.0,100.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,2.0,5.0,1.0,,1.0,5.0,1.0,5.0,1.0,5.0,5.0,3.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,,,,,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,PRODUCTION EMPLOYEE,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manufac,6.0,,30000.0,30000.0,20000.0,20800.0,1.0,205.35294,11,1.0,0
M01,1.0,35000000.0,7000000.0,26000000.0,12000000.0,800000.0,5.0,25.0,10.0,60.0,50.0,20.0,1.0,32.432434,0.0,0.0,8.1081085,59.45946,12.0,,,12.0,12.0,13.513514,5.4054055,8.1081085,5.4054055,0.0,3.0,40.0,,,40.0,40.0,3.0,2.0,1.0,100.0,100.0,2.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,90.0,,800.0,0.25,0.0,0.0,0.0,99.75,50.0,0.0,0.0,0.0,50.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,4.0,3.0,3.0,4.0,3.0,,80.0,1.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,500.0,100.0,100.0,10.0,2.0,2.0,1.0,1.0,100.0,,,,,,,,,,,,,,,,,100.0,4.0,2.0,2.0,2.0,2.0,2.0,100.0,100.0,4.0,2.0,2.0,1.0,1.0,2.0,100.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,600.0,1.0,30.0,10.0,1.0,2.0,,2.0,,1.0,0.0,1.0,1.0,2.0,,2.0,,,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,SORTER,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manufac,,35000.0,,,28000.0,34736.0,1.0,205.35294,12,0.0,0
M01,1.0,12000000.0,780000.0,7600000.0,8500000.0,1500000.0,5.0,10.0,55.0,30.0,2.0,0.0,2.0,8.571428,11.428572,0.0,11.428572,68.57143,13.0,12.0,,13.0,12.0,11.428572,45.0,8.571428,5.714286,14.285714,3.0,50.0,50.0,,40.0,55.0,1.0,2.0,2.0,0.0,50.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,100.0,0.0,3.0,3.0,3.0,3.0,3.0,8.0,80.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,5.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,2.0,5.0,60.0,20.0,0.0,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,0.0,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,PRESSMAN,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manufac,,45000.0,35000.0,,25000.0,18000.0,0.0,205.35294,13,1.0,0
M01,1.0,10300000.0,1360000.0,4210000.0,1310000.0,726000.0,55.0,20.0,25.0,0.0,100.0,50.0,2.0,2.0,8.0,4.0,2.0,84.0,16.0,14.0,16.0,14.0,12.0,8.0,2.0,4.0,4.0,0.0,1.0,47.0,40.0,42.0,40.0,44.0,1.0,2.0,2.0,6.0,0.0,,,,,0.0,2.0,12.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,12.0,0.0,8.333333,8.333333,0.0,83.333336,,,,,,,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,100.0,0.0,3.0,3.0,4.0,4.0,1.0,6.0,90.0,1.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,5.0,3.0,5.0,4.0,3.0,2.0,5.0,1.0,5.0,2.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,8.0,1.0,5000.0,95.0,100.0,40.0,1.0,2.0,1.0,1.0,100.0,100.0,60.0,1.0,2.0,1.0,1.0,2.0,100.0,100.0,50.0,1.0,2.0,1.0,1.0,2.0,100.0,100.0,50.0,2.0,2.0,1.0,1.0,2.0,100.0,100.0,30.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,0.0,,,,,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,PRODUCTION,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manufac,4.0,50000.0,36000.0,34000.0,19500.0,28142.4,1.0,205.35294,14,1.0,0
M01,1.0,20000000.0,,,,,,,,,,,1.0,7.142857,10.714286,3.5714285,7.142857,71.42857,16.0,12.0,13.0,16.0,11.0,18.0,75.0,3.5714285,7.142857,0.0,1.0,40.0,40.0,40.0,40.0,40.0,1.0,2.0,1.0,86.95652,100.0,1.0,1.0,,1.0,80.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,66.666664,33.333332,,,,,,,,,,,,,,,,,,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,9.0,8.0,3.0,1.0,1.0,100.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,4.0,4.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,4000.0,100.0,100.0,40.0,1.0,2.0,1.0,1.0,0.0,100.0,40.0,1.0,2.0,1.0,1.0,2.0,0.0,100.0,40.0,1.0,2.0,1.0,2.0,2.0,0.0,100.0,40.0,1.0,2.0,1.0,2.0,2.0,0.0,100.0,75.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,8.0,0.0,12.5,25.0,2.0,2.0,,2.0,,1.0,2.0,2.0,,2.0,,2.0,,0.0,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,LINE WORKER,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manufac,7.6923075,,17368.0,27040.0,17680.0,14040.0,1.0,205.35294,15,1.0,0
M01,1.0,,,,,,,,,,,,1.0,8.0,6.0,0.0,10.0,76.0,16.0,12.0,,13.0,12.0,50.0,10.0,10.0,10.0,5.0,1.0,40.0,60.0,,40.0,65.0,,2.0,2.0,0.0,0.0,,,,,50.0,3.0,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,2.0,8.0,8.0,8.0,3.0,,75.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,2.0,2.0,1.0,1.0,,5.0,1.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,500.0,100.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,5.0,8.0,1.0,1.0,1.0,2.0,2.0,5.0,0.0,,,,,,,,1.0,1.0,,1.0,2.0,,,,,2.0,75.0,13.333333,86.666664,,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,D,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manufac,10.0,,,,,,1.0,205.35294,16,0.0,0
M01,1.0,14000000.0,900000.0,13000000.0,,200000.0,10.0,5.0,10.0,75.0,100.0,25.0,2.0,9.090909,6.060606,0.0,15.151515,69.69697,16.0,12.0,,12.0,12.0,15.151515,0.0,6.060606,9.090909,0.0,3.0,50.0,42.0,,40.0,42.0,3.0,2.0,1.0,14.285714,100.0,1.0,1.0,2.0,1.0,35.714287,2.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,100.0,0.0,3.0,9.0,3.0,8.0,1.0,4.0,90.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,3.0,4.0,4.0,1.0,,5.0,1.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,2.0,2.0,50.0,0.0,0.0,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,0.0,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,OPERATOR,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manufac,,45000.0,30532.32,,20800.0,29484.0,1.0,205.35294,17,1.0,0
M01,2.0,12000000.0,3000000.0,7500000.0,4500000.0,300000.0,9.0,9.0,9.0,73.0,10.0,0.0,2.0,5.0,5.0,0.0,10.0,80.0,16.0,12.0,,12.0,10.0,25.0,85.0,10.0,10.0,10.0,3.0,40.0,40.0,,40.0,40.0,2.0,2.0,2.0,0.0,0.0,,,,,0.0,0.0,10.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,30.0,70.0,,,,,,,,,,,,,,,,,,,0.0,0.0,66.666664,0.0,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,8.0,8.0,8.0,3.0,1.0,80.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,4.0,5.0,1.0,5.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,50.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,2.0,3.0,33.333332,0.0,0.0,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,0.0,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,WORKER BEE,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manufac,,50000.0,30000.0,,20000.0,16000.0,1.0,63.60606,18,0.0,0
M01,2.0,,,,,,,,,,25.0,2.0,2.0,5.263158,7.017544,0.0,3.508772,84.210526,13.0,12.0,,12.0,10.0,25.0,80.0,50.0,70.0,20.0,3.0,60.0,60.0,,35.0,45.0,3.0,2.0,2.0,0.0,100.0,1.0,1.0,2.0,1.0,30.0,0.0,15.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,,80.0,0.0,0.0,0.0,1.25,98.75,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,3.0,8.0,8.0,8.0,1.0,6.0,80.0,1.0,4.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,3.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0,4.0,2.0,5.0,5.0,5.0,3.0,1.0,3.0,3.0,2.0,1.0,,,1.0,,0.0,10.0,40.0,1.0,2.0,1.0,1.0,15.0,40.0,40.0,1.0,2.0,1.0,1.0,1.0,20.0,,,,,,,,,30.0,40.0,1.0,1.0,1.0,1.0,1.0,30.0,40.0,40.0,1.0,1.0,1.0,1.0,1.0,30.0,,,,,,1.0,1.0,,1.0,2.0,30.0,10.0,10.0,10.0,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,20.0,1.0,1.0,,20.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,PACKER,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manufac,,,,,,,1.0,63.60606,19,1.0,0
M01,2.0,6500000.0,1200000.0,1750000.0,1800000.0,0.0,0.0,0.0,75.0,25.0,75.0,50.0,2.0,25.0,10.0,2.0,10.0,53.0,16.0,13.0,16.0,13.0,12.0,40.0,100.0,25.0,5.0,10.0,3.0,50.0,50.0,45.0,40.0,50.0,3.0,2.0,2.0,0.0,0.0,,,,,0.0,3.0,15.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,100.0,0.0,3.0,4.0,4.0,5.0,3.0,2.0,70.0,3.0,5.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,5.0,4.0,4.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,30.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,10.0,10.0,10.0,50.0,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,0.0,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,PRODUCTION LINE WORKER,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manufac,,35000.0,28000.0,25000.0,22000.0,18000.0,0.0,63.60606,20,1.0,0
M01,2.0,,,,,,0.0,0.0,100.0,0.0,2.0,15.0,2.0,3.1746032,4.7619047,9.523809,3.1746032,79.36508,16.0,12.0,12.0,14.0,12.0,15.0,80.0,6.0,2.0,3.0,3.0,45.0,40.0,40.0,40.0,40.0,3.0,2.0,2.0,0.0,100.0,1.0,1.0,2.0,1.0,0.0,1.0,15.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,,10.0,0.0,0.0,10.0,0.0,90.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,100.0,0.0,,,,,,,0.0,0.0,22.222221,22.222221,55.555557,0.0,3.0,3.0,3.0,8.0,3.0,2.0,90.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,,100.0,100.0,20.0,1.0,2.0,1.0,1.0,100.0,100.0,30.0,1.0,2.0,1.0,1.0,1.0,100.0,10.0,40.0,2.0,2.0,1.0,1.0,2.0,10.0,50.0,40.0,1.0,1.0,1.0,2.0,2.0,50.0,100.0,40.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,GENERAL LABORER,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manufac,,49000.0,33000.0,29000.0,26000.0,29000.0,1.0,63.60606,21,1.0,0
M01,2.0,58400000.0,3010000.0,57500000.0,4390000.0,85600.0,1.0,19.0,80.0,0.0,100.0,21.0,1.0,1.2987013,5.194805,2.5974026,5.194805,85.71429,12.0,12.0,12.0,12.0,12.0,5.0,9.090909,10.0,2.5974026,2.5974026,2.0,50.0,40.0,40.0,40.0,40.0,1.0,1.0,2.0,10.0,100.0,1.0,1.0,2.0,1.0,10.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20.0,80.0,0.0,,3.0,,3.0,3.0,1.0,100.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,5.0,5.0,4.0,2.0,1.0,1.0,5.0,5.0,5.0,3.0,4.0,5.0,2.0,5.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,0.0,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,MACHINE OPERATOR,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manufac,-10.0,46800.0,43200.0,43200.0,28800.0,22880.0,1.0,63.60606,22,1.0,0
M01,2.0,,,,,,,,,,,,1.0,13.02682,4.980843,0.0,9.578544,72.413795,13.0,13.0,,12.0,12.0,6.0,3.0,1.0,5.0,1.9157088,3.0,55.0,60.0,,45.0,40.0,3.0,2.0,1.0,,3.7383177,2.0,1.0,2.0,1.0,3.0,3.0,15.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,75.0,25.0,30.0,16.666666,6.6666665,0.0,13.333333,63.333332,80.0,20.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,25.0,0.0,25.0,0.0,50.0,0.0,0.0,0.0,10.526316,5.263158,84.210526,0.0,3.0,3.0,4.0,4.0,3.0,3.0,85.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,5.0,5.0,1.0,1.0,1.0,2.0,5.0,2.0,5.0,1.0,5.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,,50.0,35.0,8.0,2.0,2.0,1.0,1.0,35.0,25.0,6.0,2.0,1.0,1.0,1.0,2.0,35.0,,,,,,,,,20.0,16.0,2.0,1.0,1.0,1.0,2.0,15.0,10.0,10.0,2.0,1.0,1.0,1.0,2.0,20.0,1.0,1.0,,1.0,1.0,2.0,2.0,,2.0,2.0,20.0,25.0,35.0,100.0,2.0,1.0,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,0.0,,,,,,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,LINE CREW,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,manufac,,,,,,,1.0,63.60606,23,1.0,0
